exec_time_s,reward_total,total_profit_cost,user_satisfaction,energy_charged_kwh,energy_discharged_kwh,transformer_overload_kwh,battery_degradation,battery_deg_calendar,battery_deg_cyclic,total_ev_served,horizon
95.069,-6.671567921141539,-6.657947942212796,1.0,189.90425671634932,145.51765277242143,0.0,0.000605845811858239,5.248255042744697e-05,0.000553363261430792,3.0,30
94.468,-7.095134551558094,-7.067894593700606,1.0,353.0814576124095,276.1145053656182,0.0,0.001279257269731926,0.00010462028975589484,0.0011746369799760313,6.0,30
95.793,-14.389149281155083,-14.370989309250087,1.0,269.8742775342495,203.499841032223,0.0,0.0007799343657975221,8.597010739012653e-05,0.0006939642584073956,4.0,30
111.323,-16.329701360460263,-16.297921409626536,1.0,485.17970354657774,377.11462801533634,0.0,0.0018221644017954834,0.00014068992956016332,0.00168147447223532,7.0,30
106.01,-5.263079282871066,-5.2358393250135755,1.0,367.74389013830375,301.0414046293876,0.0,0.001178293665110132,0.00012249029270321925,0.0010558033724069127,6.0,30
109.828,-7.882471350015028,-7.846151406205047,1.0,540.7096248430735,436.5668701493506,0.0,0.0017237315297818439,0.00013768720809980345,0.0015860443216820406,8.0,30
98.258,-7.005885507792338,-6.983185542911095,1.0,266.1798310715411,182.08232611990437,0.0,0.0008425322716951137,0.00010209669781098523,0.0007404355738841286,5.0,30
107.243,-14.448799070573033,-14.421559112715542,1.0,296.60193228600144,209.90421667266384,0.0,0.0009904548426527687,9.57348319178456e-05,0.0008947200107349234,6.0,30
101.75,-5.0952424361652575,-5.077082464260263,1.0,185.5907872739075,99.42880615709169,0.0,0.00045142751657620977,5.3264209650858716e-05,0.00039816330692535106,4.0,30
101.735,-14.237492914343484,-14.210252956485991,1.0,317.468921653227,243.61607763242267,0.0,0.00073604267701754,0.0001433167731073617,0.0005927259039101784,6.0,30
103.517,-17.66543407510633,-17.63819411724884,1.0,323.6678470801944,256.8402439789917,0.0,0.0010175898835053593,0.00010415276345412329,0.0009134371200512361,6.0,30
100.659,-19.68545788522838,-19.66275792034715,1.0,312.1537488596005,236.8524330852727,0.0,0.0010172797256692684,7.636416750974704e-05,0.0009409155581595216,5.0,30
107.029,-4.94020338220405,-4.917503417322813,1.0,261.11988852789125,204.053432183135,0.0,0.000749410634388486,8.353390648700026e-05,0.0006658767279014856,5.0,30
99.246,-2.4275444987790338,-2.4139245198502866,1.0,188.42111809801133,149.01567487057463,0.0,0.0006748587182422255,5.9054603062923235e-05,0.0006158041151793024,3.0,30
104.071,-3.111127919977741,-3.083887962120254,1.0,495.51544501443465,380.31152268828873,0.0,0.0017747367788670616,0.00010185011897443638,0.0016728866598926249,6.0,30
103.19,-6.599872080660414,-6.572632122802921,1.0,389.9797465108419,297.27806006032785,0.0,0.0014463502567012244,0.00010825785831348786,0.0013380923983877368,6.0,30
105.221,1.2097554707597162,1.2324554356409596,1.0,268.69715655862115,198.60054826152722,0.0,0.0008963468000215938,8.190548540007344e-05,0.0008144413146215204,5.0,30
108.217,-23.56488802814818,-23.52856808433819,1.0,430.20367278362056,288.5335036455774,0.0,0.0011577348573245173,0.00013139310363447965,0.0010263417536900375,8.0,30
103.44,-6.661684943535862,-6.643524971630869,1.0,214.1898539215021,153.99987970006066,0.0,0.000670741898874265,6.640575998695534e-05,0.0006043361388873098,4.0,30
98.386,-4.170262431658213,-4.133942487848224,1.0,478.2819571533216,364.70067346732856,0.0,0.0014953711389121523,0.00016833749600031847,0.0013270336429118338,8.0,30
112.323,-6.224679061866974,-6.2065190899619855,1.0,268.96738863903187,221.11410492487545,0.0,0.0009229048261154334,7.430844865319452e-05,0.0008485963774622391,4.0,30
100.869,-5.452301281585976,-5.434141309680985,1.0,269.17983673579647,189.75046145517328,0.0,0.000957165096461772,6.563282336598273e-05,0.0008915322730957893,4.0,30
110.437,-22.181013273602943,-22.15377331574546,1.0,448.2362928228545,356.6634588895765,0.0,0.0012885486938879638,0.00013195275797850132,0.0011565959359094626,6.0,30
107.382,-5.132910217127663,-5.119290238198919,1.0,95.36629249979069,44.63719404889658,0.0,0.0002478670959564944,4.577484895445057e-05,0.0002020922470020438,3.0,30
99.289,-8.138540367360074,-8.115840402478831,1.0,275.1352630759277,211.74684160378794,0.0,0.000783334971275327,7.264205589298444e-05,0.0007106929153823424,5.0,30
98.126,-9.519169283110184,-9.487389332276447,1.0,492.1479192569259,418.90388713158285,0.0,0.0013259264066609298,0.00016123312307555828,0.0011646932835853714,7.0,30
100.608,1.430982927603537,1.4582228854610282,1.0,385.55666374337426,312.6780702005842,0.0,0.0013036542977277914,0.00012271764410243724,0.0011809366536253542,6.0,30
104.138,-14.909484798282866,-14.886784833401624,1.0,272.9994059216689,197.33429441353624,0.0,0.0008008391175327322,8.909732148518745e-05,0.0007117417960475448,5.0,30
105.171,-12.00389999016304,-11.972120039329301,1.0,470.146380571793,384.2777804735569,0.0,0.00149519239611468,0.00010409946644354454,0.0013910929296711355,7.0,30
101.717,3.150222250506417,3.177462208363906,1.0,507.87967436946604,442.71656503904654,0.0,0.0014982152558130099,0.0001279074042118239,0.0013703078516011861,6.0,30
110.692,-11.882845307393637,-11.873765321441144,1.0,126.32990977504544,96.91320327699157,0.0,0.0004466070724360251,2.7228233700694007e-05,0.00041937883873533106,2.0,30
105.621,-12.807640333752198,-12.775860382918463,1.0,419.02975080726833,304.21396745259545,0.0,0.001473521100136348,0.00013815855934363498,0.001335362540792713,7.0,30
91.289,-33.33396530205496,-33.30218535122121,1.0,402.5988441312945,281.3745635349208,0.0,0.0012383276552574488,0.00011229233095831749,0.0011260353242991314,7.0,30
87.828,-4.890263828971406,-4.872103857066412,1.0,229.9298711072077,151.11408906496047,0.0,0.0007336141580948494,7.149727642083823e-05,0.0006621168816740112,4.0,30
88.112,-6.3048652340387195,-6.277625276181227,1.0,311.34044749111905,231.80753719548943,0.0,0.0009503712305182821,9.623950750088105e-05,0.000854131723017401,6.0,30
86.5,2.8528136128339225,2.870973584738917,1.0,253.4764462305003,216.2380909170334,0.0,0.0006591181841076396,7.167711799799767e-05,0.000587441066109642,4.0,30
84.087,-4.717122369898135,-4.698962397993144,1.0,306.3346169999269,253.47064305591488,0.0,0.0008499577508698359,8.684680928757616e-05,0.0007631109415822598,4.0,30
86.674,-2.4784762784181567,-2.460316306513163,1.0,263.14387195461046,219.24016451515052,0.0,0.0007843662454317336,9.794584260681787e-05,0.0006864204028249157,4.0,30
84.697,-13.650652205741057,-13.632492233836063,1.0,323.950243145877,247.4998066608117,0.0,0.001027601410166297,8.860489173603619e-05,0.0009389965184302608,4.0,30
88.335,-3.116677789725378,-3.0985178178203836,1.0,142.43660554138881,93.77555859806439,0.0,0.00034421810113731475,5.328555790951463e-05,0.00029093254322780013,4.0,30
91.401,-11.605890371686383,-11.574110420852643,1.0,621.8099915672813,529.779747793865,0.0,0.0020410896463153205,0.00013470001429359178,0.001906389632021728,7.0,30
77.661,-6.563886795695594,-6.5502668167668485,1.0,101.75841740534543,62.08468223338984,0.0,0.000251635260815583,4.0146711355138116e-05,0.00021148854946044488,3.0,30
103.768,3.442557136107933,3.46525710098918,1.0,313.77602531363226,267.7092646322737,0.0,0.0008605007151845503,0.00010797571169496003,0.0007525250034895902,5.0,30
113.028,-7.875507821998789,-7.848267864141296,1.0,456.7108810963078,350.84859020559327,0.0,0.0015393562458538962,0.00012602260614419952,0.0014133336397096968,6.0,30
114.28,-3.7157318585549732,-3.6975718866499747,1.0,271.9217864758938,213.55493637001229,0.0,0.0008848119673450631,7.84056764632277e-05,0.0008064062908818355,4.0,30
116.663,5.910340854689434,5.946660798499429,1.0,530.7542351333732,398.374069042753,0.0,0.0019167748834712046,0.00012645474922968482,0.0017903201342415196,8.0,30
118.535,0.780026614463043,0.7936465933917889,1.0,167.33989688576617,121.77082050845831,0.0,0.0005459009726540278,5.4219306105375114e-05,0.0004916816665486526,3.0,30
118.384,-6.9723111905717134,-6.940531239737978,1.0,472.03736176698754,365.61414320683406,0.0,0.0015975345265484542,0.0001333889016538348,0.0014641456248946194,7.0,30
109.943,-16.328246010401774,-16.30554604552053,1.0,324.54977545297567,256.97581505980173,0.0,0.0011556475358269038,9.013973462578525e-05,0.0010655078012011185,5.0,30
118.818,4.0786839297180855,4.110463880551816,1.0,367.5509000170106,271.18129211190694,0.0,0.0012268533443621004,0.00012857362025319534,0.001098279724108905,7.0,30
121.735,-0.39657460378185694,-0.3829546248531128,1.0,249.55981955009082,198.44119958723087,0.0,0.0007799326197476526,5.0303243263760545e-05,0.0007296293764838921,3.0,30
118.344,-8.60819831411726,-8.594578335188508,1.0,175.65034381082455,133.76908286264944,0.0,0.0005852029891579427,5.670898937477034e-05,0.0005284939997831723,3.0,30
115.4,-5.829542436784929,-5.811382464879931,1.0,281.7268109967615,205.9260978034655,0.0,0.0010088326623229366,8.340613857920671e-05,0.0009254265237437299,4.0,30
117.664,-2.8148520808175905,-2.805772094865093,1.0,103.05993985003026,65.99994844288314,0.0,0.00032788460024823173,3.290433651827173e-05,0.00029498026372996,2.0,30
116.69,-10.948164509138303,-10.920924551280814,1.0,420.2774911190436,283.60261826815156,0.0,0.0014181695760711798,9.740044557972441e-05,0.0013207691304914554,6.0,30
122.255,-7.599061823336704,-7.567281872502959,1.0,478.8466256155969,372.42523208970493,0.0,0.0014401878691371382,0.00014815893652917378,0.0012920289326079643,7.0,30
113.426,-6.446471370053347,-6.414691419219606,1.0,579.6096691751665,459.557031769316,0.0,0.0019184421154982015,0.0001515149059431911,0.0017669272095550107,7.0,30
117.345,-1.711150114294989,-1.6884501494137472,1.0,364.02107153824494,301.2066838456491,0.0,0.001193537329822565,9.373979237946561e-05,0.0010997975374430996,5.0,30
121.722,-17.869287139035578,-17.84204718117808,1.0,457.7535333480478,335.64750263648455,0.0,0.001391391129205948,0.00012533074036644203,0.001266060388839506,6.0,30
122.152,3.3778520711460684,3.400552036027312,1.0,439.3297207322834,379.91711393479557,0.0,0.001713025715494024,0.00010339014233169183,0.001609635573162332,5.0,30
105.975,-4.448247229824376,-4.416467278990638,1.0,425.03763038038755,309.30082054114115,0.0,0.0011347116683387073,0.00014011796099950574,0.0009945937073392015,7.0,30
62.615,-9.80617667662283,-9.774396725789101,1.0,453.0739775901786,342.09738271574184,0.0,0.0013747080020070418,0.0001353168089190601,0.0012393911930879819,7.0,30
72.812,-4.150474103255011,-4.145934110278762,1.0,84.35585905680223,54.99995703573595,0.0,0.0002764925327939337,1.527679163610473e-05,0.00026121574115782893,1.0,30
84.291,-2.122664276742455,-2.1045043048374596,1.0,229.520236171869,170.54559295210126,0.0,0.0007546325514326635,5.759810314566044e-05,0.000697034448287003,4.0,30
75.804,-4.320124004810764,-4.29742403992952,1.0,479.4066199326307,375.28929587947493,0.0,0.0016168774598000844,0.00010778991009660441,0.0015090875497034799,5.0,30
66.84,-1.873584327904913,-1.8554243559999177,1.0,304.78979806795877,234.40927149814829,0.0,0.0009009845746517286,6.868453654162402e-05,0.0008323000381101046,4.0,30
87.045,-3.801868628919994,-3.78824864999125,1.0,253.58213639225607,180.93468311121563,0.0,0.0007194279064230894,5.689063208765915e-05,0.0006625372743354303,3.0,30
85.563,-8.589912664162137,-8.562672706304644,1.0,323.57255378239006,253.8282491938488,0.0,0.0009919549717626241,0.00010454829380795796,0.0008874066779546663,6.0,30
83.757,-21.760233195342327,-21.732993237484834,1.0,355.9481216348659,252.2419677822449,0.0,0.0011908525293829542,0.00010624817540245485,0.0010846043539804995,6.0,30
91.543,-5.3039590646933075,-5.285799092788313,1.0,292.37323870045714,246.5033647594206,0.0,0.0007924276774013869,9.013537172554499e-05,0.0007022923056758419,4.0,30
80.842,-2.1570245128288317,-2.138864540923831,1.0,335.02978088225314,266.14410038411575,0.0,0.001171317000293103,7.790893261048069e-05,0.0010934080676826225,4.0,30
82.383,-9.212082151460036,-9.189382186578793,1.0,370.0817060400652,298.50895235903147,0.0,0.0012406898372773801,9.335009647673901e-05,0.0011473397408006411,5.0,30
85.927,-38.89030773720572,-38.858527786371965,1.0,407.2930795704799,298.5533482853311,0.0,0.001258272463861511,0.00012027048025557265,0.0011380019836059383,7.0,30
82.181,-3.7237600240815265,-3.7010600592002856,1.0,437.58072441962616,368.8752761801376,0.0,0.001193195771864549,0.00010957913877035637,0.0010836166330941927,5.0,30
87.313,-7.077603602630261,-7.059443630725269,1.0,198.47013803433134,147.24526952992292,0.0,0.0005402360576319293,4.8535871202454845e-05,0.0004917001864294745,4.0,30
82.285,-7.53673946023129,-7.518579488326296,1.0,285.6298023643852,211.25732247634957,0.0,0.001042930940370447,6.934155310379123e-05,0.0009735893872666559,4.0,30
56.111,-7.013576145040904,-6.995416173135912,1.0,318.0398238465172,262.4453820947879,0.0,0.0011147133122172965,8.39855811841935e-05,0.0010307277310331031,4.0,30
93.259,0.8069679451463222,0.8342079030038243,1.0,299.7245105625905,228.7124039715832,0.0,0.0010105033102729023,9.443829244763884e-05,0.000916065017825263,6.0,30
93.45,0.8946407351778892,0.9264206860116355,1.0,404.1091959528733,334.1996744382346,0.0,0.0014602384147606184,0.0001124082346049152,0.0013478301801557032,7.0,30
89.968,8.04870578493376,8.071405749815007,1.0,413.64154835203107,350.1007322361044,0.0,0.0013484696552673488,0.00010946265794036642,0.0012390069973269822,5.0,30
88.44,-3.3826950066208035,-3.3599950417395554,1.0,373.6565972796188,304.5782800912562,0.0,0.0014306157055748083,0.00010548424971775633,0.001325131455857052,5.0,30
90.617,-2.9472716454122962,-2.9336516664835504,1.0,152.27723794906262,117.39552160447471,0.0,0.00040290394389416154,5.087710127385617e-05,0.00035202684262030537,3.0,30
91.618,-11.248331514199768,-11.221091556342273,1.0,435.44150056197213,360.28668747650715,0.0,0.001600699076482103,0.0001292760134375555,0.0014714230630445474,6.0,30
82.721,1.2079767452361532,1.230676710117395,1.0,314.399789475106,256.2506261712823,0.0,0.0011276893804643873,7.104165556556658e-05,0.0010566477248988204,5.0,30
82.173,-8.990138439046067,-8.967438474164833,1.0,422.9597035465778,311.4113729475864,0.0,0.0014005231544793838,9.52990188669e-05,0.001305224135612484,5.0,30
69.77,-15.49893417079075,-15.48077419888575,1.0,272.68809169474457,210.21249400359818,0.0,0.0009579118100078668,7.846742329722657e-05,0.0008794443867106401,4.0,30
96.016,-3.790479789302629,-3.7768598103738844,1.0,155.4948461163843,98.9999226643247,0.0,0.00043375568377525866,4.349341023717058e-05,0.00039026227353808807,3.0,30
102.681,-7.89370402565193,-7.884624039699434,1.0,51.25000023497786,27.499978517867973,0.0,0.00010895379507622416,2.5674232306378058e-05,8.32795627698461e-05,2.0,30
86.602,10.996120133983778,11.036980070770014,1.0,568.5023933806888,424.0085318460241,0.0,0.002091384577969883,0.00015940111773118877,0.0019319834602386943,9.0,30
94.427,-4.5597012000981065,-4.546081221169359,1.0,235.04320482172201,186.813069562414,0.0,0.0005362244853246072,7.49864397389311e-05,0.0004612380455856761,3.0,30
93.434,-3.2281446003350895,-3.1963646495013496,1.0,381.3032815298578,265.25440823809663,0.0,0.0011957095099260598,0.00013529151235491414,0.0010604179975711458,7.0,30
92.936,-6.825707116752317,-6.81208713782357,1.0,175.54456827129297,128.16638347439024,0.0,0.0006099812125187844,5.994108929361172e-05,0.0005500401232251726,3.0,30
93.881,-3.2035051180561736,-3.171725167222436,1.0,348.31000145324197,222.60316978875213,0.0,0.0011245870829410074,0.00011241843433007029,0.001012168648610937,7.0,30
95.106,-0.7840533515077667,-0.7658933796027662,1.0,271.15490278032166,201.21087353619163,0.0,0.0008776532170977928,7.028691993957661e-05,0.0008073662971582161,4.0,30
90.587,-7.553142470081152,-7.539522491152402,1.0,241.1219205389287,192.4998496250758,0.0,0.0008062236880377787,6.685765931155568e-05,0.000739366028726223,3.0,30
102.564,-17.35227264596296,-17.32049269512921,1.0,523.37425643994,425.73642573165483,0.0,0.0017019054250393911,0.00014585958734090115,0.00155604583769849,7.0,30
93.664,-18.189154955602852,-18.161914997745356,1.0,352.0531797454242,242.37432191105393,0.0,0.0011570714852913164,9.193242723760925e-05,0.001065139058053707,6.0,30
92.421,-0.3168170459892369,-0.29865707408424275,1.0,301.7298453286493,241.4630691965823,0.0,0.0008910171758011076,9.251459256801313e-05,0.0007985025832330945,4.0,30
98.018,-5.91918190400559,-5.882861960195605,1.0,427.9761346528362,326.77452504665786,0.0,0.0014502047593446296,0.00012241661163070553,0.0013277881477139239,8.0,30
89.212,-5.191960529210367,-5.164720571352877,1.0,430.49978278479654,334.5868778603682,0.0,0.0015992504646982872,0.00012188068217051388,0.0014773697825277731,6.0,40
83.111,-6.671567921141539,-6.657947942212796,1.0,189.90425671634932,145.51765277242143,0.0,0.000605845811858239,5.248255042744697e-05,0.000553363261430792,3.0,40
96.584,-7.095134551558094,-7.067894593700606,1.0,353.0814576124095,276.1145053656182,0.0,0.001279257269731926,0.00010462028975589484,0.0011746369799760313,6.0,40
91.984,-14.389149281155083,-14.370989309250087,1.0,269.8742775342495,203.499841032223,0.0,0.0007799343657975221,8.597010739012653e-05,0.0006939642584073956,4.0,40
86.291,-16.329701360460263,-16.297921409626536,1.0,485.17970354657774,377.11462801533634,0.0,0.0018221644017954834,0.00014068992956016332,0.00168147447223532,7.0,40
85.881,-5.263079282871066,-5.2358393250135755,1.0,367.74389013830375,301.0414046293876,0.0,0.001178293665110132,0.00012249029270321925,0.0010558033724069127,6.0,40
88.416,-7.882471350015028,-7.846151406205047,1.0,540.7096248430735,436.5668701493506,0.0,0.0017237315297818439,0.00013768720809980345,0.0015860443216820406,8.0,40
87.59,-7.005885507792338,-6.983185542911095,1.0,266.1798310715411,182.08232611990437,0.0,0.0008425322716951137,0.00010209669781098523,0.0007404355738841286,5.0,40
89.369,-14.448799070573033,-14.421559112715542,1.0,296.60193228600144,209.90421667266384,0.0,0.0009904548426527687,9.57348319178456e-05,0.0008947200107349234,6.0,40
62.316,-5.0952424361652575,-5.077082464260263,1.0,185.5907872739075,99.42880615709169,0.0,0.00045142751657620977,5.3264209650858716e-05,0.00039816330692535106,4.0,40
85.669,-14.237492914343484,-14.210252956485991,1.0,317.468921653227,243.61607763242267,0.0,0.00073604267701754,0.0001433167731073617,0.0005927259039101784,6.0,40
94.087,-17.66543407510633,-17.63819411724884,1.0,323.6678470801944,256.8402439789917,0.0,0.0010175898835053593,0.00010415276345412329,0.0009134371200512361,6.0,40
86.184,-19.68545788522838,-19.66275792034715,1.0,312.1537488596005,236.8524330852727,0.0,0.0010172797256692684,7.636416750974704e-05,0.0009409155581595216,5.0,40
92.618,-4.94020338220405,-4.917503417322813,1.0,261.11988852789125,204.053432183135,0.0,0.000749410634388486,8.353390648700026e-05,0.0006658767279014856,5.0,40
91.166,-2.4275444987790338,-2.4139245198502866,1.0,188.42111809801133,149.01567487057463,0.0,0.0006748587182422255,5.9054603062923235e-05,0.0006158041151793024,3.0,40
94.79,-3.111127919977741,-3.083887962120254,1.0,495.51544501443465,380.31152268828873,0.0,0.0017747367788670616,0.00010185011897443638,0.0016728866598926249,6.0,40
88.385,-6.599872080660414,-6.572632122802921,1.0,389.9797465108419,297.27806006032785,0.0,0.0014463502567012244,0.00010825785831348786,0.0013380923983877368,6.0,40
98.272,1.2097554707597162,1.2324554356409596,1.0,268.69715655862115,198.60054826152722,0.0,0.0008963468000215938,8.190548540007344e-05,0.0008144413146215204,5.0,40
87.736,-23.56488802814818,-23.52856808433819,1.0,430.20367278362056,288.5335036455774,0.0,0.0011577348573245173,0.00013139310363447965,0.0010263417536900375,8.0,40
88.364,-6.661684943535862,-6.643524971630869,1.0,214.1898539215021,153.99987970006066,0.0,0.000670741898874265,6.640575998695534e-05,0.0006043361388873098,4.0,40
89.505,-4.170262431658213,-4.133942487848224,1.0,478.2819571533216,364.70067346732856,0.0,0.0014953711389121523,0.00016833749600031847,0.0013270336429118338,8.0,40
88.517,-6.224679061866974,-6.2065190899619855,1.0,268.96738863903187,221.11410492487545,0.0,0.0009229048261154334,7.430844865319452e-05,0.0008485963774622391,4.0,40
93.072,-5.452301281585976,-5.434141309680985,1.0,269.17983673579647,189.75046145517328,0.0,0.000957165096461772,6.563282336598273e-05,0.0008915322730957893,4.0,40
91.577,-22.181013273602943,-22.15377331574546,1.0,448.2362928228545,356.6634588895765,0.0,0.0012885486938879638,0.00013195275797850132,0.0011565959359094626,6.0,40
92.178,-5.132910217127663,-5.119290238198919,1.0,95.36629249979069,44.63719404889658,0.0,0.0002478670959564944,4.577484895445057e-05,0.0002020922470020438,3.0,40
93.118,-8.138540367360074,-8.115840402478831,1.0,275.1352630759277,211.74684160378794,0.0,0.000783334971275327,7.264205589298444e-05,0.0007106929153823424,5.0,40
83.799,-9.519169283110184,-9.487389332276447,1.0,492.1479192569259,418.90388713158285,0.0,0.0013259264066609298,0.00016123312307555828,0.0011646932835853714,7.0,40
84.357,1.430982927603537,1.4582228854610282,1.0,385.55666374337426,312.6780702005842,0.0,0.0013036542977277914,0.00012271764410243724,0.0011809366536253542,6.0,40
88.348,-14.909484798282866,-14.886784833401624,1.0,272.9994059216689,197.33429441353624,0.0,0.0008008391175327322,8.909732148518745e-05,0.0007117417960475448,5.0,40
78.632,-12.00389999016304,-11.972120039329301,1.0,470.146380571793,384.2777804735569,0.0,0.00149519239611468,0.00010409946644354454,0.0013910929296711355,7.0,40
84.476,3.150222250506417,3.177462208363906,1.0,507.87967436946604,442.71656503904654,0.0,0.0014982152558130099,0.0001279074042118239,0.0013703078516011861,6.0,40
77.891,-11.882845307393637,-11.873765321441144,1.0,126.32990977504544,96.91320327699157,0.0,0.0004466070724360251,2.7228233700694007e-05,0.00041937883873533106,2.0,40
80.041,-12.807640333752198,-12.775860382918463,1.0,419.02975080726833,304.21396745259545,0.0,0.001473521100136348,0.00013815855934363498,0.001335362540792713,7.0,40
82.594,-33.33396530205496,-33.30218535122121,1.0,402.5988441312945,281.3745635349208,0.0,0.0012383276552574488,0.00011229233095831749,0.0011260353242991314,7.0,40
93.3,-4.890263828971406,-4.872103857066412,1.0,229.9298711072077,151.11408906496047,0.0,0.0007336141580948494,7.149727642083823e-05,0.0006621168816740112,4.0,40
88.219,-6.3048652340387195,-6.277625276181227,1.0,311.34044749111905,231.80753719548943,0.0,0.0009503712305182821,9.623950750088105e-05,0.000854131723017401,6.0,40
87.038,2.8528136128339225,2.870973584738917,1.0,253.4764462305003,216.2380909170334,0.0,0.0006591181841076396,7.167711799799767e-05,0.000587441066109642,4.0,40
87.267,-4.717122369898135,-4.698962397993144,1.0,306.3346169999269,253.47064305591488,0.0,0.0008499577508698359,8.684680928757616e-05,0.0007631109415822598,4.0,40
88.322,-2.4784762784181567,-2.460316306513163,1.0,263.14387195461046,219.24016451515052,0.0,0.0007843662454317336,9.794584260681787e-05,0.0006864204028249157,4.0,40
90.54,-13.650652205741057,-13.632492233836063,1.0,323.950243145877,247.4998066608117,0.0,0.001027601410166297,8.860489173603619e-05,0.0009389965184302608,4.0,40
58.62,-3.116677789725378,-3.0985178178203836,1.0,142.43660554138881,93.77555859806439,0.0,0.00034421810113731475,5.328555790951463e-05,0.00029093254322780013,4.0,40
91.018,-11.605890371686383,-11.574110420852643,1.0,621.8099915672813,529.779747793865,0.0,0.0020410896463153205,0.00013470001429359178,0.001906389632021728,7.0,40
94.087,-6.563886795695594,-6.5502668167668485,1.0,101.75841740534543,62.08468223338984,0.0,0.000251635260815583,4.0146711355138116e-05,0.00021148854946044488,3.0,40
90.108,3.442557136107933,3.46525710098918,1.0,313.77602531363226,267.7092646322737,0.0,0.0008605007151845503,0.00010797571169496003,0.0007525250034895902,5.0,40
93.507,-7.875507821998789,-7.848267864141296,1.0,456.7108810963078,350.84859020559327,0.0,0.0015393562458538962,0.00012602260614419952,0.0014133336397096968,6.0,40
95.965,-3.7157318585549732,-3.6975718866499747,1.0,271.9217864758938,213.55493637001229,0.0,0.0008848119673450631,7.84056764632277e-05,0.0008064062908818355,4.0,40
94.705,5.910340854689434,5.946660798499429,1.0,530.7542351333732,398.374069042753,0.0,0.0019167748834712046,0.00012645474922968482,0.0017903201342415196,8.0,40
86.756,0.780026614463043,0.7936465933917889,1.0,167.33989688576617,121.77082050845831,0.0,0.0005459009726540278,5.4219306105375114e-05,0.0004916816665486526,3.0,40
96.107,-6.9723111905717134,-6.940531239737978,1.0,472.03736176698754,365.61414320683406,0.0,0.0015975345265484542,0.0001333889016538348,0.0014641456248946194,7.0,40
91.363,-16.328246010401774,-16.30554604552053,1.0,324.54977545297567,256.97581505980173,0.0,0.0011556475358269038,9.013973462578525e-05,0.0010655078012011185,5.0,40
85.038,4.0786839297180855,4.110463880551816,1.0,367.5509000170106,271.18129211190694,0.0,0.0012268533443621004,0.00012857362025319534,0.001098279724108905,7.0,40
93.765,-0.39657460378185694,-0.3829546248531128,1.0,249.55981955009082,198.44119958723087,0.0,0.0007799326197476526,5.0303243263760545e-05,0.0007296293764838921,3.0,40
86.958,-8.60819831411726,-8.594578335188508,1.0,175.65034381082455,133.76908286264944,0.0,0.0005852029891579427,5.670898937477034e-05,0.0005284939997831723,3.0,40
90.999,-5.829542436784929,-5.811382464879931,1.0,281.7268109967615,205.9260978034655,0.0,0.0010088326623229366,8.340613857920671e-05,0.0009254265237437299,4.0,40
94.259,-2.8148520808175905,-2.805772094865093,1.0,103.05993985003026,65.99994844288314,0.0,0.00032788460024823173,3.290433651827173e-05,0.00029498026372996,2.0,40
90.804,-10.948164509138303,-10.920924551280814,1.0,420.2774911190436,283.60261826815156,0.0,0.0014181695760711798,9.740044557972441e-05,0.0013207691304914554,6.0,40
88.108,-7.599061823336704,-7.567281872502959,1.0,478.8466256155969,372.42523208970493,0.0,0.0014401878691371382,0.00014815893652917378,0.0012920289326079643,7.0,40
88.605,-6.446471370053347,-6.414691419219606,1.0,579.6096691751665,459.557031769316,0.0,0.0019184421154982015,0.0001515149059431911,0.0017669272095550107,7.0,40
93.16,-1.711150114294989,-1.6884501494137472,1.0,364.02107153824494,301.2066838456491,0.0,0.001193537329822565,9.373979237946561e-05,0.0010997975374430996,5.0,40
93.262,-17.869287139035578,-17.84204718117808,1.0,457.7535333480478,335.64750263648455,0.0,0.001391391129205948,0.00012533074036644203,0.001266060388839506,6.0,40
81.16,3.3778520711460684,3.400552036027312,1.0,439.3297207322834,379.91711393479557,0.0,0.001713025715494024,0.00010339014233169183,0.001609635573162332,5.0,40
90.594,-4.448247229824376,-4.416467278990638,1.0,425.03763038038755,309.30082054114115,0.0,0.0011347116683387073,0.00014011796099950574,0.0009945937073392015,7.0,40
90.713,-9.80617667662283,-9.774396725789101,1.0,453.0739775901786,342.09738271574184,0.0,0.0013747080020070418,0.0001353168089190601,0.0012393911930879819,7.0,40
89.445,-4.150474103255011,-4.145934110278762,1.0,84.35585905680223,54.99995703573595,0.0,0.0002764925327939337,1.527679163610473e-05,0.00026121574115782893,1.0,40
92.411,-2.122664276742455,-2.1045043048374596,1.0,229.520236171869,170.54559295210126,0.0,0.0007546325514326635,5.759810314566044e-05,0.000697034448287003,4.0,40
90.041,-4.320124004810764,-4.29742403992952,1.0,479.4066199326307,375.28929587947493,0.0,0.0016168774598000844,0.00010778991009660441,0.0015090875497034799,5.0,40
97.57,-1.873584327904913,-1.8554243559999177,1.0,304.78979806795877,234.40927149814829,0.0,0.0009009845746517286,6.868453654162402e-05,0.0008323000381101046,4.0,40
89.84,-3.801868628919994,-3.78824864999125,1.0,253.58213639225607,180.93468311121563,0.0,0.0007194279064230894,5.689063208765915e-05,0.0006625372743354303,3.0,40
90.629,-8.589912664162137,-8.562672706304644,1.0,323.57255378239006,253.8282491938488,0.0,0.0009919549717626241,0.00010454829380795796,0.0008874066779546663,6.0,40
